repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
kubernetes,YaoC,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,ushitora-anqou,1,['author'],False,False,False,False
kubernetes,jperkin,1,['author'],False,False,False,False
kubernetes,fengxsong,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,SaumyaBhushan,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,macsko,2,"['comment_authors', 'review_comment_authors']",False,True,False,True
kubernetes,machine424,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,srivastav-abhishek,7,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,BBBmau,1,['comment_authors'],False,True,False,True
kubernetes,jcchavezs,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,gauravkghildiyal,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,iiiceoo,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,seeewhy,1,['author'],False,False,False,False
kubernetes,rxy0210,2,['author'],False,False,False,False
kubernetes,sushanth0910,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,shajmakh,1,['review_comment_authors'],False,True,False,True
kubernetes,comminutus,1,['comment_authors'],False,True,False,True
kubernetes,AshutoshNirkhe,1,['comment_authors'],False,True,False,True
kubernetes,jw10041229,1,['author'],False,False,False,False
kubernetes,palonsoro,1,['comment_authors'],False,True,False,True
kubernetes,AliDatadog,2,"['comment_authors', 'author']",False,False,False,False
