repo,phase,node,degree,strength,betweenness
kubernetes,pre,stealthybox,54,455,0.00236204391804498
kubernetes,pre,bart0sh,16,72,0.00031882985157477323
kubernetes,pre,mahendrakariya,1,2,0.0
kubernetes,pre,Joseph-Irving,7,17,0.00034845277359336614
kubernetes,pre,zhan849,14,47,7.409336642034404e-05
kubernetes,pre,beautytiger,30,79,0.0020405028435045852
kubernetes,pre,danwinship,108,624,0.00584006425414184
kubernetes,pre,rootfs,212,2183,0.01490442621284752
kubernetes,pre,karataliu,59,583,0.009563416890815923
kubernetes,pre,k-toyoda-pi,73,320,0.0024027193568138677
kubernetes,pre,mengqiy,111,797,0.0076481908197106345
kubernetes,pre,hwdef,79,355,0.0013584478849705537
kubernetes,pre,tanjunchen,91,595,0.0035325240958755527
kubernetes,pre,mattjmcnaughton,144,1308,0.009458490226853262
kubernetes,pre,MasayaAoyama,4,10,5.684586613302664e-05
kubernetes,pre,zhangxiaoyu-zidif,62,270,0.0006520009946688339
kubernetes,pre,SenXuDC,3,6,0.00010257083766072123
kubernetes,pre,joejulian,5,12,8.128169777983079e-05
kubernetes,pre,guineveresaenger,59,221,0.005264809622215506
kubernetes,pre,childsb,49,239,0.001230390218781617
kubernetes,pre,cwdsuzhou,76,478,0.0015351379292810193
kubernetes,pre,gnufied,185,1716,0.01919603174676444
kubernetes,pre,lichuqiang,44,237,0.0006125821611661328
kubernetes,pre,resouer,223,2279,0.011204606284389766
kubernetes,pre,sbezverk,37,178,0.0007803542641281109
kubernetes,pre,cofyc,95,642,0.002822508868334144
kubernetes,pre,redbaron,27,91,0.0005888050044022793
kubernetes,pre,pospispa,14,48,0.0003801347910549434
kubernetes,pre,davidz627,136,1257,0.005511587209495655
kubernetes,pre,jeffvance,50,323,0.004528037645953921
kubernetes,pre,bsalamat,198,2145,0.013799468797233014
kubernetes,pre,verult,112,1113,0.0041664641221627495
kubernetes,pre,divyenpatel,68,350,0.0026737383002927977
kubernetes,pre,vladimirvivien,75,582,0.0031944573212472965
kubernetes,pre,marpaia,26,74,0.0015342590573856848
kubernetes,pre,dstrebel,12,32,0.0002836934406589588
kubernetes,pre,Cynerva,22,190,0.0040700361508570135
kubernetes,pre,nickchase,12,38,0.00044837187417044597
kubernetes,pre,khenidak,96,912,0.009772230243077577
kubernetes,pre,bgrant0607,78,495,0.0024541666869386677
kubernetes,pre,rramkumar1,94,666,0.0017449914273212693
kubernetes,pre,mauilion,16,63,0.00046816317790069776
kubernetes,pre,andrewrynhard,6,16,7.029468543238093e-06
kubernetes,pre,ahmad-diaa,16,71,0.0003018138918862027
kubernetes,pre,damemi,37,204,0.0004211163759247713
kubernetes,pre,ahg-g,91,1059,0.0045801506753781
kubernetes,pre,draveness,101,648,0.005437674567611529
kubernetes,pre,misterikkit,120,908,0.011282876595783569
kubernetes,pre,wgliang,67,529,0.0036727486012488324
kubernetes,pre,hex108,50,472,0.001755101011994663
kubernetes,pre,ingvagabund,88,415,0.0024478445075817746
kubernetes,pre,k82cn,181,1814,0.011801815778997133
kubernetes,pre,Huang-Wei,97,998,0.005782617890564722
kubernetes,pre,alculquicondor,40,376,0.0010261001657339462
kubernetes,pre,haosdent,45,193,0.0035066460650547246
kubernetes,pre,liu-cong,27,264,0.0004100167557681624
kubernetes,pre,denkensk,26,146,0.0008521534957656276
kubernetes,pre,somtochiama,2,5,0.0
kubernetes,pre,zouyee,96,470,0.004341709859716394
kubernetes,pre,eloyekunle,18,54,0.0003847941045185058
kubernetes,pre,pohly,45,243,0.0012176034510350123
kubernetes,pre,seans3,89,902,0.006505262823451271
kubernetes,pre,Ye-Tian-Zero,7,19,0.00010023679683317661
kubernetes,pre,ravisantoshgudimetla,114,1000,0.005437497324432692
kubernetes,pre,janetkuo,198,1797,0.014154932521390943
kubernetes,pre,wking,10,23,0.0004660921329117756
kubernetes,pre,tnozicka,76,515,0.0032928663891408044
kubernetes,pre,giuseppe,4,9,2.7193302245793747e-06
kubernetes,pre,mrunalp,52,215,0.0031049591057000126
kubernetes,pre,mkurylec,9,27,8.19161608160355e-06
kubernetes,pre,pwittrock,103,627,0.00122698037048811
kubernetes,pre,mgdevstack,63,357,0.0032037086710765255
kubernetes,pre,gyliu513,10,26,0.00034722052085034975
kubernetes,pre,Lion-Wei,57,361,0.004712684412435404
kubernetes,pre,m1093782566,102,940,0.003936983104941111
kubernetes,pre,shiywang,66,484,0.002213168067312157
kubernetes,pre,goodluckbot,18,55,0.0003882639152543642
kubernetes,pre,mrkm4ntr,22,92,0.0003292638400758622
kubernetes,pre,notpad,16,71,2.484855886025435e-05
kubernetes,pre,josiahbjorgaard,74,288,0.0031270483681957143
kubernetes,pre,yuxiaobo96,29,93,0.0006479563109315905
kubernetes,pre,gaorong,32,88,0.0017537687430541316
kubernetes,pre,Adirio,10,23,0.00037311355976564893
kubernetes,pre,danielqsj,85,470,0.0008757431489267361
kubernetes,pre,dshulyak,95,606,0.0045366846656640395
kubernetes,pre,lcfang,20,66,0.0001344139498276514
kubernetes,pre,zjj2wry,13,44,0.00013489454952105102
kubernetes,pre,code-sleuth,11,35,0.00012070834937339592
kubernetes,pre,lukaszo,40,155,0.002133337435368699
kubernetes,pre,aveshagarwal,94,673,0.001495544628703269
kubernetes,pre,nak3,11,35,7.762113560090837e-05
kubernetes,pre,ncdc,162,1361,0.004504583900600254
kubernetes,pre,Rajat-0,22,69,0.000925725189112743
kubernetes,pre,Liujingfang1,17,84,0.00011619642887873078
kubernetes,pre,mfojtik,76,430,0.0015016678889994688
kubernetes,pre,superbrothers,11,30,0.0003117940807634014
kubernetes,pre,david-mcmahon,80,469,0.002330156080751188
kubernetes,pre,ceshihao,11,26,0.0004438950763847498
kubernetes,pre,sayanarijit,9,28,0.00011829432669413156
kubernetes,pre,dtaniwaki,7,16,0.0003422381804502604
kubernetes,pre,tnqn,10,25,0.00021483512490295855
kubernetes,pre,mcrute,58,317,0.0019198477253511228
kubernetes,pre,pswica,18,66,0.00045517509132979425
kubernetes,pre,jennybuckley,60,472,0.0012377614056792302
kubernetes,pre,tanshanshan,70,250,0.003250815827286217
kubernetes,pre,ghodss,68,472,0.002814442990578963
kubernetes,pre,m1kola,16,62,0.00038349311485039097
kubernetes,pre,prksu,19,73,0.00013460341120932352
kubernetes,pre,daschott,5,13,1.644677941866303e-05
kubernetes,pre,nagiesek,4,9,4.3329381314391776e-05
kubernetes,pre,ksubrmnn,16,80,0.0010438263347111471
kubernetes,pre,sigma,13,38,0.0005905078660572278
kubernetes,pre,rsc,6,13,0.0002452010301616912
kubernetes,pre,obnoxxx,8,31,6.808774856963049e-05
kubernetes,pre,wawa0210,30,95,0.0009298672694254288
kubernetes,pre,andrewsykim,201,1667,0.011985363654759319
kubernetes,pre,pires,9,21,0.00020614423781753174
kubernetes,pre,zhouya0,20,74,0.0007266601186010794
kubernetes,pre,FengyunPan2,43,183,0.00560591582503878
kubernetes,pre,dklyle,6,21,4.0948134589048756e-05
kubernetes,pre,bashofmann,6,18,3.340977361430426e-05
kubernetes,pre,alvaroaleman,23,63,0.0006559999716722131
kubernetes,pre,FengyunPan,15,60,0.0008588678600895662
kubernetes,pre,NickrenREN,59,323,0.0029025316067468627
kubernetes,pre,hogepodge,32,128,0.0014640459794807417
kubernetes,pre,anguslees,64,295,0.008808523671656679
kubernetes,pre,Fedosin,7,22,4.471479347299562e-05
kubernetes,pre,gonzolino,2,4,1.0898401283180016e-06
kubernetes,pre,qingsenLi,43,176,0.0005392317312911215
kubernetes,pre,multi-io,5,12,1.382361568028668e-05
kubernetes,pre,adisky,21,84,0.0018418539697786405
kubernetes,pre,sngchlko,4,8,7.351908830335492e-05
kubernetes,pre,tmrts,110,668,0.008790963647575303
kubernetes,pre,xiaoxubeii,33,116,0.001060329453866167
kubernetes,pre,zetaab,26,91,0.0009540598729860513
kubernetes,pre,chakri-nelluri,38,166,0.0006118674876407213
kubernetes,pre,aniket-s-kulkarni,5,14,1.1197169371816028e-06
kubernetes,pre,brahmaroutu,39,180,0.0016687201312778489
kubernetes,pre,ScorpioCPH,19,97,0.0003000194498038647
kubernetes,pre,rata,13,51,0.00010156621220014768
kubernetes,pre,linyouchong,71,330,0.004722451281908573
kubernetes,pre,jeremyeder,15,88,8.918074722387755e-06
kubernetes,pre,ConnorDoyle,71,609,0.002540364555131834
kubernetes,pre,ivan4th,20,79,0.0003752769756830261
kubernetes,pre,screeley44,47,240,0.001827218902935349
kubernetes,pre,leakingtapan,52,327,0.0028800764660644683
kubernetes,pre,namreg,9,29,4.4321746138280946e-05
kubernetes,pre,runyontr,5,11,0.00010519379707301808
kubernetes,pre,stevekuznetsov,18,64,0.00045773976038166603
kubernetes,pre,truongnh1992,7,20,4.650251794941611e-05
kubernetes,pre,Phillels,5,22,2.980354990082869e-06
kubernetes,pre,brancz,108,635,0.004719168189000432
kubernetes,pre,soggiest,52,190,0.002077843942752444
kubernetes,pre,ipuustin,24,71,0.001203330252357105
kubernetes,pre,seemethere,1,2,0.0
kubernetes,pre,figo,33,128,0.0005172433906825085
kubernetes,pre,rmmh,47,183,0.00134700032970399
kubernetes,pre,filbranden,31,154,0.00033526803032819547
kubernetes,pre,munnerz,42,217,0.002101359496720694
kubernetes,pre,calebamiles,52,187,0.002038511346196323
kubernetes,pre,fisherxu,31,147,0.00035748240916984243
kubernetes,pre,mrbobbytables,37,142,0.00016599957107730085
kubernetes,pre,mikkeloscar,3,6,4.033597504320817e-05
kubernetes,pre,joakimr-axis,10,26,0.0001724708791096747
kubernetes,pre,krzysied,41,188,0.0021392616521286466
kubernetes,pre,phenixblue,5,12,6.064629798150672e-06
kubernetes,pre,errordeveloper,70,341,0.001275664461291766
kubernetes,pre,frapposelli,61,313,0.0008007852767404743
kubernetes,pre,umohnani8,2,7,0.0
kubernetes,pre,vllry,64,312,0.001343755192967572
kubernetes,pre,satyasm,19,67,0.0010407328125882406
kubernetes,pre,tao12345666333,9,21,0.0002313909821055013
kubernetes,pre,wackxu,28,91,0.0004103410303686358
kubernetes,pre,matthyx,39,181,0.0008255673081402432
kubernetes,pre,Moriadry-zz,2,4,2.3749091417859718e-05
kubernetes,pre,stevesloka,23,85,0.0002767375090280483
kubernetes,pre,mysunshine92,58,202,0.0026661910374458204
kubernetes,pre,jdumars,40,215,0.0026533765539845265
kubernetes,pre,saschagrunert,5,13,1.6699469972136736e-05
kubernetes,pre,castrojo,10,44,3.164763959805709e-05
kubernetes,pre,humblec,66,548,0.005979610149530962
kubernetes,pre,grodrigues3,7,20,0.00022086724222573987
kubernetes,pre,roycaihw,81,611,0.002355072593621591
kubernetes,pre,shubheksha,57,216,0.00147880036026783
kubernetes,pre,grayluck,41,226,0.0005398526711047625
kubernetes,pre,spxtr,24,71,0.00040941009756849205
kubernetes,pre,cmluciano,53,246,0.002454354377763588
kubernetes,pre,simonswine,8,16,0.0008925608754571383
kubernetes,pre,logicalhan,107,788,0.0024395290663278783
kubernetes,pre,cimomo,3,6,9.161881799829614e-05
kubernetes,pre,yuwenma,33,114,0.0007251614774345562
kubernetes,pre,vorburger,1,2,0.0
kubernetes,pre,chrislovecnm,54,258,0.0046984221467674695
kubernetes,pre,jeefy,16,48,0.0017975517915898482
kubernetes,pre,a-robinson,20,64,0.0002993535178867316
kubernetes,pre,jiatongw,16,57,0.000613919164505704
kubernetes,pre,war-turtle,1,2,0.0
kubernetes,pre,mml,45,183,0.0013981757425394576
kubernetes,pre,YoubingLi,8,19,8.330421838521639e-05
kubernetes,pre,hvaara,16,52,0.000524486274937485
kubernetes,pre,pipejakob,11,37,0.00038383143926808486
kubernetes,pre,parispittman,12,43,0.00011321617712120179
kubernetes,pre,ghost,18,45,0.0018406698310444267
kubernetes,pre,ihoegen,4,9,5.8863076144029604e-06
kubernetes,pre,chen-anders,6,19,0.0
kubernetes,pre,michmike,57,314,0.0028042757245305937
kubernetes,pre,BobyMCbobs,26,139,0.00031048061976582603
kubernetes,pre,devaips,19,103,0.00023717475976038285
kubernetes,pre,hh,34,177,0.0019672239177413934
kubernetes,pre,klueska,44,351,0.0002856035543720261
kubernetes,pre,pontiyaraja,32,130,0.00036312266882889804
kubernetes,pre,monopole,38,180,0.0027217822172812137
kubernetes,pre,globervinodhn,16,103,7.214169665178367e-06
kubernetes,pre,lmdaly,29,185,9.232622283961938e-05
kubernetes,pre,marun,36,115,0.0007693172620806666
kubernetes,pre,kerneltime,16,40,0.00020231498612255995
kubernetes,pre,imkin,22,72,0.0009420967627317618
kubernetes,pre,abrarshivani,54,249,0.002818297889346998
kubernetes,pre,rphillips,20,57,0.002424836802024069
kubernetes,pre,anfernee,37,111,0.0015975823541645778
kubernetes,pre,BaluDontu,24,96,0.0006422829672389582
kubernetes,pre,luomiao,13,35,0.0004008042648011313
kubernetes,pre,agau4779,9,65,2.089249253907376e-05
kubernetes,pre,rohitagarwal003,65,402,0.0021109039360487727
kubernetes,pre,lostick,1,2,0.0
kubernetes,pre,gjtempleton,4,8,2.159987630554503e-05
kubernetes,pre,madhanrm,11,62,1.7262958561200326e-05
kubernetes,pre,dineshgovindasamy,27,132,0.0020817927017731234
kubernetes,pre,n-marton,2,4,2.102863944810953e-05
kubernetes,pre,nolancon,19,93,0.0003990010001377948
kubernetes,pre,Klaven,19,94,0.00013557282336688128
kubernetes,pre,lzang,10,40,2.1214818284582997e-05
kubernetes,pre,pjh,34,295,0.0008828187915328417
kubernetes,pre,tahsinrahman,4,9,0.00010144343507137035
kubernetes,pre,obitech,18,62,9.729795930002714e-05
kubernetes,pre,alexcope,4,8,0.00022856780295563416
kubernetes,pre,ping035627,36,131,0.0007686220270360873
kubernetes,pre,Pingan2017,65,360,0.001223655779997917
kubernetes,pre,hanxiaoshuai,79,429,0.0014152507203668023
kubernetes,pre,jayunit100,69,337,0.005051028299077196
kubernetes,pre,jfbai,39,152,0.0006621903659643063
kubernetes,pre,mikebrow,11,35,0.0002825250605690489
kubernetes,pre,bboreham,21,52,0.00077161180166786
kubernetes,pre,changyaowei,16,55,0.00013928481809699023
kubernetes,pre,tianshapjq,33,169,0.0008221054004568947
kubernetes,pre,verb,36,143,0.0015188439560495416
kubernetes,pre,choury,14,33,0.0006458110149250549
kubernetes,pre,conwaychriscosmo,2,5,0.0
kubernetes,pre,chentao1596,16,56,0.00010100247683180025
kubernetes,pre,YangLu1031,4,21,0.0
kubernetes,pre,liyanhui1228,15,46,0.0004841582111978313
kubernetes,pre,cbf123,15,60,0.00011323908018773603
kubernetes,pre,YuikoTakada,22,74,0.000988897052468874
kubernetes,pre,yanghaichao12,24,62,0.00036173445380389274
kubernetes,pre,Chenditang,7,17,0.00011576239568653232
kubernetes,pre,ggaaooppeenngg,5,10,6.018866431753122e-05
kubernetes,pre,RobertKrawitz,21,98,0.0001474115171427375
kubernetes,pre,krzysztof-jastrzebski,21,97,0.0005306602255008919
kubernetes,pre,xiaoanyunfei,35,113,0.0017960988368413155
kubernetes,pre,bg-chun,14,40,0.0026826386296004575
kubernetes,pre,fasthall,3,6,3.283877459253725e-05
kubernetes,pre,ZP-AlwaysWin,43,163,0.0009132086742403858
kubernetes,pre,yiyang5055,4,10,2.1559371010496205e-05
kubernetes,pre,chendotjs,25,77,0.0008448500487230122
kubernetes,pre,chardch,14,47,0.00010956004163436828
kubernetes,pre,flx42,3,6,2.4281207418265045e-05
kubernetes,pre,Arvinderpal,10,44,2.593166119995299e-05
kubernetes,pre,jianzzha,4,9,2.5435958030988524e-05
kubernetes,pre,carlory,11,30,0.00021887181127669273
kubernetes,pre,nckturner,33,199,0.001489800678333122
kubernetes,pre,M00nF1sh,28,164,0.0021090279288961534
kubernetes,pre,micahhausler,42,277,0.002754601816939156
kubernetes,pre,frankgreco,5,15,7.074356912473673e-06
kubernetes,pre,wlan0,28,155,0.00022719579501192182
kubernetes,pre,bhks,11,46,0.0
kubernetes,pre,jaypipes,10,21,0.0006108310018464477
kubernetes,pre,d-nishi,12,35,5.996233882898766e-05
kubernetes,pre,tiffanyfay,10,28,0.00024096201623023124
kubernetes,pre,gyuho,34,134,0.001260565631481938
kubernetes,pre,grosskur,4,11,9.778578906693938e-06
kubernetes,pre,lachie83,4,12,7.413049968048695e-06
kubernetes,pre,ayushpateria,4,11,4.0571907029306814e-05
kubernetes,pre,jberkus,10,24,0.0005143583707381582
kubernetes,pre,zawachte,2,4,1.2418145792011953e-06
kubernetes,pre,tlereste,1,2,0.0
kubernetes,pre,hypnoglow,4,9,6.070073228721218e-06
kubernetes,pre,mhenc,4,9,8.406228470090754e-05
kubernetes,pre,floreks,25,65,0.0056124769660254314
kubernetes,pre,cheld,6,15,1.0224273368756508e-05
kubernetes,pre,maciaszczykm,14,44,0.000514435639308074
kubernetes,pre,rf232,5,12,8.406228470090754e-05
kubernetes,pre,gavinfish,11,27,0.00046457718967629174
kubernetes,pre,ash2k,75,384,0.0026654040158788
kubernetes,pre,avorima,2,4,3.0572061992777155e-05
kubernetes,pre,KevinKingKong,4,8,0.00021266987636668
kubernetes,pre,tghartland,1,2,0.0
kubernetes,pre,geojaz,1,2,0.0
kubernetes,pre,ecordell,1,2,0.0
kubernetes,pre,Aresforchina,18,46,0.0012370607793047086
kubernetes,pre,lpabon,12,46,4.940731826668108e-05
kubernetes,pre,roboll,2,5,9.934516633609563e-07
kubernetes,pre,chenk008,1,2,0.0
kubernetes,pre,tossmilestone,32,132,0.001262021502117293
kubernetes,pre,xchapter7x,8,41,9.440248782947704e-06
kubernetes,pre,mlmhl,40,204,0.0007464678650975513
kubernetes,pre,losipiuk,42,258,0.0009760636267657676
kubernetes,pre,LexCC,24,94,0.0007417792919366112
kubernetes,pre,hainesc,8,17,0.0003382425593174942
kubernetes,pre,tedyu,24,69,0.0008385147044312235
kubernetes,pre,q6413260,3,10,0.0
kubernetes,pre,shinytang6,4,8,1.6273105371880595e-05
kubernetes,pre,sonasingh46,1,2,0.0
kubernetes,pre,ddebroy,58,529,0.0003894599209383808
kubernetes,pre,huynguyennovem,4,8,1.2427454094852811e-05
kubernetes,pre,onursatici,2,6,0.0
kubernetes,pre,hprateek43,8,23,0.0001827599166298898
kubernetes,pre,SandeepPissay,28,118,0.001713357863324188
kubernetes,pre,linxiulei,3,7,1.7274058648713118e-05
kubernetes,pre,cduchesne,3,9,0.0
kubernetes,pre,mucahitkurt,12,35,6.170377381604412e-05
kubernetes,pre,pweil-,22,89,0.00114464614562428
kubernetes,pre,mariantalla,27,91,0.0006381098897711577
kubernetes,pre,ralfonso,3,7,8.399018140779007e-06
kubernetes,pre,runcom,14,51,0.00011022523888857656
kubernetes,pre,hoyho,7,21,4.044526146898536e-05
kubernetes,pre,xing-yang,26,92,0.0012855371851143336
kubernetes,pre,silenceshell,3,6,1.8444858442221748e-05
kubernetes,pre,knightXun,6,12,0.00015089581044736925
kubernetes,pre,Bubblemelon,7,15,0.00024734687006124366
kubernetes,pre,houjun41544,17,53,0.0003305726741050016
kubernetes,pre,liubin,13,35,0.0012417027097316494
kubernetes,pre,colemickens,29,156,0.0017493796629566608
kubernetes,pre,subramanian-neelakantan,10,28,0.00017430758624555393
kubernetes,pre,ianchakeres,11,51,0.00022090633811940936
kubernetes,pre,matte21,5,11,0.00017699540263613122
kubernetes,pre,hantaowang,10,32,6.832248395072602e-05
kubernetes,pre,huffmanca,6,16,1.5264498572089387e-05
kubernetes,pre,kellycampbell,4,8,3.074089155030904e-05
kubernetes,pre,kragniz,12,31,0.00037499797794315047
kubernetes,pre,masterzen,8,21,2.0788103505924434e-05
kubernetes,pre,mortent,39,209,0.0009328023665833387
kubernetes,pre,jarrpa,5,13,1.8810344420583966e-05
kubernetes,pre,wanghaoran1988,17,40,0.0014921158742324243
kubernetes,pre,joelsmith,27,85,0.0005367141392935256
kubernetes,pre,mtanino,21,108,0.0006847400749853929
kubernetes,pre,copejon,65,398,0.004510475477187813
kubernetes,pre,j-griffith,16,57,0.00030361642047535
kubernetes,pre,codenrhoden,23,133,0.0008437235250104852
kubernetes,pre,tizhou86,8,22,0.0002774403608863085
kubernetes,pre,croomes,4,9,5.627967891239627e-05
kubernetes,pre,kfox1111,26,72,0.001439832439593762
kubernetes,pre,matchstick,40,150,0.0045225760737902364
kubernetes,pre,bertinatto,52,275,0.001664927476168947
kubernetes,pre,jhorwit2,36,127,0.0007464604226189972
kubernetes,pre,bswartz,14,84,0.0
kubernetes,pre,mvisonneau,2,4,6.683048836944392e-06
kubernetes,pre,skarthiksrinivas,7,17,8.147523362849775e-05
kubernetes,pre,AllenZMC,6,17,9.871847938506261e-05
kubernetes,pre,nagexiucai,3,7,5.3894752737331886e-06
kubernetes,pre,wenlxie,15,46,7.679090617101526e-05
kubernetes,pre,haoshuwei,2,4,1.9234581252049543e-05
kubernetes,pre,christopherhein,13,30,0.0005721803298869147
kubernetes,pre,tsmetana,10,37,2.1500792974424223e-05
kubernetes,pre,xianlubird,3,7,1.0967418398937077e-05
kubernetes,pre,mkimuram,30,248,0.0004655923652255624
kubernetes,pre,fredkan,5,13,1.3922467569219118e-05
kubernetes,pre,harsh-px,14,63,2.425670069515245e-06
kubernetes,pre,yuyulei,3,6,6.617536846712851e-05
kubernetes,pre,shaloulcy,6,17,1.3424794201060557e-05
kubernetes,pre,answer1991,24,90,0.00042651888586134226
kubernetes,pre,DaiHao,9,26,6.500124273706756e-05
kubernetes,pre,spencerhance,4,8,8.584785801135029e-06
kubernetes,pre,robscott,11,38,4.789089820548408e-05
kubernetes,pre,p0lyn0mial,30,146,0.0005755954448723201
kubernetes,pre,lbernail,24,238,0.0002489707184315471
kubernetes,pre,AlexeyPerevalov,6,15,0.00010655350369361536
kubernetes,pre,markturansky,32,111,0.0007413668602864192
kubernetes,pre,imroc,6,13,0.00023117747266315541
kubernetes,pre,timoreimann,8,22,3.540558191043859e-05
kubernetes,pre,timchenxiaoyu,2,5,0.0
kubernetes,pre,liucimin,5,10,5.872760992314172e-05
kubernetes,pre,prameshj,24,164,0.0007671422599225841
kubernetes,pre,bjhaid,19,56,0.00016318525759698938
kubernetes,pre,pmichali,8,17,0.00195771083334227
kubernetes,pre,gongguan,15,41,0.0005290748811462205
kubernetes,pre,aojea,19,67,0.00019722374751502178
kubernetes,pre,squeed,27,109,0.0006180622420244235
kubernetes,pre,mars1024,26,117,0.0011238529645049946
