pr_number,created_at,author,merged,review_count,comment_count,approvals
18008,2019-03-14T04:10:08Z,peterjc123,False,2,0,1
18007,2019-03-14T02:10:54Z,iotamudelta,False,3,7,1
18006,2019-03-14T01:44:33Z,ezyang,False,1,0,1
18001,2019-03-13T22:42:08Z,sampepose,False,2,9,1
17999,2019-03-13T22:16:30Z,eellison,False,3,10,0
17997,2019-03-13T21:42:59Z,sampepose,False,0,0,0
17996,2019-03-13T21:34:40Z,gchanan,False,3,2,1
17995,2019-03-13T21:02:11Z,houseroad,False,2,0,1
17993,2019-03-13T20:36:41Z,zou3519,False,1,0,1
17991,2019-03-13T19:43:39Z,li-roy,False,4,23,1
17989,2019-03-13T18:44:04Z,vaeksare,False,2,0,1
17987,2019-03-13T18:34:07Z,izdeby,False,1,0,0
17986,2019-03-13T18:24:55Z,ailzhang,False,4,10,1
17985,2019-03-13T18:17:32Z,resistor,False,0,0,0
17980,2019-03-13T14:59:13Z,gchanan,False,2,0,1
17979,2019-03-13T14:59:10Z,gchanan,False,2,0,1
17978,2019-03-13T14:56:18Z,gchanan,False,2,0,2
17977,2019-03-13T14:56:15Z,gchanan,False,2,0,1
17975,2019-03-13T14:30:59Z,ezyang,False,0,0,0
17974,2019-03-13T14:18:28Z,deepali-c,False,2,0,1
17973,2019-03-13T12:38:45Z,livc,False,2,0,1
17969,2019-03-13T10:31:10Z,tunz,False,3,2,1
17967,2019-03-13T09:01:55Z,gemfield,False,0,0,0
17965,2019-03-13T07:40:21Z,suo,False,1,0,1
17964,2019-03-13T07:36:53Z,yinghai,False,0,0,0
17963,2019-03-13T07:30:22Z,bddppq,False,2,0,1
17961,2019-03-13T05:56:27Z,bddppq,False,2,0,1
17959,2019-03-13T05:35:09Z,elliotwaite,False,2,0,1
17958,2019-03-13T05:31:48Z,jspark1105,False,0,0,0
17957,2019-03-13T04:42:34Z,houseroad,False,1,0,1
17956,2019-03-13T04:32:20Z,wat3rBro,False,1,0,1
17955,2019-03-13T03:36:18Z,PenghuiCheng,False,3,2,1
17954,2019-03-13T02:51:01Z,peterjc123,False,2,0,1
17952,2019-03-13T02:22:44Z,kennyhorror,False,0,0,0
17951,2019-03-13T00:21:22Z,driazati,False,3,4,1
17949,2019-03-12T22:57:46Z,iotamudelta,False,2,0,1
17948,2019-03-12T22:55:20Z,bddppq,False,2,0,1
17947,2019-03-12T22:54:11Z,suo,False,3,2,1
17946,2019-03-12T22:32:10Z,smessmer,False,1,0,1
17945,2019-03-12T22:23:14Z,xiaomengy,False,1,0,1
17944,2019-03-12T22:04:53Z,ezyang,False,1,0,1
17943,2019-03-12T21:54:07Z,pietern,False,1,0,1
17942,2019-03-12T21:51:19Z,duc0,False,2,1,1
17940,2019-03-12T21:27:27Z,bddppq,False,0,0,0
17939,2019-03-12T21:19:40Z,jspark1105,False,0,0,0
17938,2019-03-12T21:09:47Z,kostmo,False,2,0,1
17934,2019-03-12T19:30:45Z,xianjiec,False,0,0,0
17931,2019-03-12T18:53:54Z,duc0,False,0,0,0
17927,2019-03-12T18:06:38Z,zou3519,False,1,0,1
17926,2019-03-12T18:06:33Z,zou3519,False,2,4,1
17925,2019-03-12T18:02:03Z,smessmer,False,1,0,1
17924,2019-03-12T16:59:55Z,eellison,False,2,0,1
17922,2019-03-12T16:37:12Z,t-vi,False,1,0,0
17921,2019-03-12T16:17:17Z,ailzhang,False,2,0,1
17917,2019-03-12T14:41:00Z,blackm00n,False,0,0,0
17916,2019-03-12T14:31:08Z,peterjc123,False,1,0,0
17915,2019-03-12T14:12:38Z,t-vi,False,2,0,1
17905,2019-03-12T06:38:09Z,zhengwy888,False,0,0,0
17904,2019-03-12T05:34:51Z,vishwakftw,False,2,1,1
17899,2019-03-12T00:05:37Z,houseroad,False,3,2,1
17895,2019-03-11T22:40:52Z,BowenBao,False,3,10,1
17894,2019-03-11T22:38:24Z,BowenBao,False,4,9,1
17892,2019-03-11T22:22:38Z,z-yin,False,2,0,1
17891,2019-03-11T22:13:34Z,serhii-havrylov,False,2,0,1
17890,2019-03-11T21:49:31Z,serhii-havrylov,False,0,0,0
17889,2019-03-11T21:37:03Z,wat3rBro,False,0,0,0
17886,2019-03-11T21:24:55Z,eellison,False,2,1,1
17885,2019-03-11T21:07:33Z,hyuen,False,0,0,0
17884,2019-03-11T21:05:19Z,ericnakagawa,False,0,0,0
17883,2019-03-11T21:02:08Z,pietern,False,2,0,1
17878,2019-03-11T20:06:32Z,ezyang,False,1,0,1
17877,2019-03-11T18:39:37Z,driazati,False,0,0,0
17876,2019-03-11T18:33:45Z,ericnakagawa,False,0,0,0
17875,2019-03-11T18:30:35Z,eellison,False,5,4,1
17873,2019-03-11T17:51:20Z,izdeby,False,2,0,1
17870,2019-03-11T15:57:51Z,iotamudelta,False,2,0,1
17868,2019-03-11T15:18:15Z,gchanan,False,2,0,1
17867,2019-03-11T14:53:29Z,zhangguanheng66,False,0,0,0
17866,2019-03-11T12:52:19Z,vishwakftw,False,2,0,1
17865,2019-03-11T11:27:35Z,peterjc123,False,0,0,0
17864,2019-03-11T10:18:32Z,peterjc123,False,1,0,0
17863,2019-03-11T09:31:46Z,peterjc123,False,1,0,0
17862,2019-03-11T09:15:31Z,ghost,False,2,3,1
17860,2019-03-11T06:20:22Z,yinghai,False,0,0,0
17859,2019-03-11T04:52:23Z,suo,False,1,0,1
17856,2019-03-11T03:46:47Z,suo,False,4,17,1
17855,2019-03-11T03:46:39Z,suo,False,0,0,0
17851,2019-03-10T17:37:13Z,ssnl,False,1,0,0
17847,2019-03-10T02:22:56Z,dlibenzi,False,5,30,1
17846,2019-03-10T00:36:38Z,jamesr66a,False,2,0,1
17844,2019-03-09T20:57:49Z,ilia-cher,False,4,30,0
17841,2019-03-09T15:44:15Z,sighingnow,False,2,0,1
17838,2019-03-09T09:30:00Z,zdevito,False,0,0,0
17837,2019-03-09T08:30:32Z,lopuhin,False,2,0,1
17836,2019-03-09T08:30:26Z,lopuhin,False,2,0,1
17833,2019-03-09T04:16:29Z,li-roy,False,2,0,1
17831,2019-03-09T02:04:48Z,bddppq,False,2,0,1
17830,2019-03-09T01:16:30Z,spandantiwari,False,3,20,1
17829,2019-03-08T23:52:45Z,houseroad,False,0,0,0
17828,2019-03-08T23:38:15Z,driazati,False,1,0,0
17827,2019-03-08T23:27:24Z,smessmer,False,0,0,0
17826,2019-03-08T23:20:01Z,driazati,False,2,1,1
17824,2019-03-08T22:26:16Z,t-vi,False,2,0,1
17823,2019-03-08T22:09:40Z,ezyang,False,1,0,1
17822,2019-03-08T22:08:49Z,andrastantos,False,2,0,1
17821,2019-03-08T22:05:11Z,ezyang,False,1,0,1
17820,2019-03-08T22:02:56Z,ezyang,False,2,1,0
17818,2019-03-08T21:44:50Z,smessmer,False,1,0,1
17817,2019-03-08T21:23:35Z,eellison,False,4,8,1
17816,2019-03-08T20:53:19Z,wanchaol,False,3,1,2
17815,2019-03-08T19:57:07Z,ezyang,False,1,0,1
17814,2019-03-08T19:51:51Z,ezyang,False,0,0,0
17813,2019-03-08T19:49:47Z,ezyang,False,0,0,0
17812,2019-03-08T19:05:44Z,ezyang,False,1,0,1
17811,2019-03-08T19:00:21Z,ezyang,False,0,0,0
17810,2019-03-08T19:00:14Z,ezyang,False,1,0,1
17809,2019-03-08T18:54:34Z,ezyang,False,0,0,0
17808,2019-03-08T18:52:34Z,resistor,False,2,0,1
17807,2019-03-08T18:35:39Z,ezyang,False,1,1,1
17806,2019-03-08T18:28:54Z,cpuhrsch,False,2,0,0
17805,2019-03-08T18:22:06Z,cpuhrsch,False,2,0,1
17804,2019-03-08T16:04:55Z,jainkunal,False,2,0,1
17803,2019-03-08T15:24:01Z,ezyang,False,0,0,0
17802,2019-03-08T15:21:25Z,ezyang,False,0,0,0
17799,2019-03-08T13:59:21Z,peterjc123,False,2,0,1
17795,2019-03-08T07:36:09Z,dzhulgakov,False,3,0,2
17792,2019-03-08T03:22:57Z,li-roy,False,2,2,1
17791,2019-03-08T02:39:02Z,peterjc123,False,0,0,0
17790,2019-03-08T01:54:52Z,gchanan,False,2,0,1
17789,2019-03-08T01:52:55Z,gchanan,False,2,0,1
17788,2019-03-08T00:54:10Z,jamesr66a,False,4,4,1
17787,2019-03-08T00:27:50Z,li-roy,False,0,0,0
17786,2019-03-08T00:27:42Z,li-roy,False,1,2,1
17785,2019-03-08T00:27:32Z,li-roy,False,1,0,1
17784,2019-03-07T23:48:00Z,ZolotukhinM,False,2,0,1
17783,2019-03-07T23:47:15Z,kostmo,False,8,14,2
17782,2019-03-07T23:44:23Z,gchanan,False,2,0,1
17781,2019-03-07T22:54:30Z,smessmer,False,2,9,1
17780,2019-03-07T22:51:31Z,smessmer,False,2,4,0
17779,2019-03-07T22:51:23Z,smessmer,False,2,4,1
17778,2019-03-07T22:32:41Z,xzhu1900,False,2,0,1
17777,2019-03-07T22:21:15Z,petrex,False,1,1,0
17776,2019-03-07T21:23:37Z,ezyang,False,0,0,0
17775,2019-03-07T20:53:41Z,yinghai,False,0,0,0
17772,2019-03-07T20:48:40Z,xiaomengy,False,0,0,0
17771,2019-03-07T20:47:50Z,spandantiwari,False,1,0,0
17770,2019-03-07T20:42:32Z,ahhegazy,False,0,0,0
17769,2019-03-07T20:31:45Z,izdeby,False,2,0,1
17768,2019-03-07T20:12:30Z,zhangguanheng66,False,0,0,0
17767,2019-03-07T20:08:32Z,houseroad,False,1,0,0
17766,2019-03-07T20:06:19Z,zhangguanheng66,False,0,0,0
17764,2019-03-07T19:18:25Z,jerryzh168,False,0,0,0
17763,2019-03-07T19:15:13Z,Krovatkin,False,3,3,1
17762,2019-03-07T19:14:42Z,smessmer,False,0,0,0
17761,2019-03-07T19:11:42Z,danpovey,False,1,0,0
17760,2019-03-07T19:00:38Z,zhangguanheng66,False,0,0,0
17759,2019-03-07T18:50:53Z,eellison,False,2,1,1
17758,2019-03-07T18:45:26Z,zhangguanheng66,False,0,0,0
17756,2019-03-07T18:01:21Z,ailzhang,False,3,1,3
17755,2019-03-07T17:27:58Z,li-roy,False,2,1,1
17754,2019-03-07T17:25:12Z,zhangguanheng66,False,0,0,0
17753,2019-03-07T17:22:09Z,izdeby,False,2,0,1
17752,2019-03-07T17:00:28Z,ezyang,False,1,0,1
17748,2019-03-07T14:30:35Z,jgong5,False,4,30,0
17747,2019-03-07T14:10:58Z,TsimafeiKhatkevich,False,0,0,0
17744,2019-03-07T11:03:51Z,youkaichao,False,1,0,0
17743,2019-03-07T07:21:28Z,smessmer,False,2,19,1
17742,2019-03-07T07:21:21Z,smessmer,False,1,0,1
17741,2019-03-07T06:45:14Z,ezyang,False,0,0,0
17740,2019-03-07T03:33:28Z,ezyang,False,0,0,0
17739,2019-03-07T03:29:17Z,ezyang,False,0,0,0
17737,2019-03-07T01:53:48Z,ZolotukhinM,False,2,0,1
17736,2019-03-07T01:35:42Z,houseroad,False,3,0,2
17735,2019-03-07T00:23:32Z,ZolotukhinM,False,2,0,1
17734,2019-03-06T23:49:12Z,yinghai,False,0,0,0
17733,2019-03-06T23:38:19Z,bhushan23,False,5,12,1
17732,2019-03-06T23:23:43Z,driazati,False,2,0,1
17731,2019-03-06T23:09:38Z,ssnl,False,4,5,1
17730,2019-03-06T22:23:46Z,zhangguanheng66,False,4,8,1
17729,2019-03-06T22:16:39Z,smessmer,False,0,0,0
17728,2019-03-06T21:56:38Z,musikisomorphie,False,0,0,0
17727,2019-03-06T21:47:42Z,driazati,False,3,0,1
17726,2019-03-06T21:44:38Z,ahhegazy,False,0,0,0
17725,2019-03-06T21:44:22Z,houseroad,False,0,0,0
17724,2019-03-06T21:05:44Z,bhushan23,False,2,0,1
17723,2019-03-06T20:42:41Z,li-roy,False,3,4,1
17722,2019-03-06T20:17:16Z,smessmer,False,1,0,1
17721,2019-03-06T19:53:20Z,eellison,False,2,0,1
17720,2019-03-06T19:40:01Z,pietern,False,2,0,1
17719,2019-03-06T19:16:28Z,ssnl,False,1,0,0
17718,2019-03-06T18:41:00Z,pietern,False,2,0,1
17717,2019-03-06T15:54:53Z,ssnl,False,4,4,1
17715,2019-03-06T13:56:19Z,deepali-c,False,2,0,1
17710,2019-03-06T06:46:38Z,bddppq,False,2,0,1
17708,2019-03-06T05:40:12Z,houseroad,False,2,0,1
17707,2019-03-06T05:11:03Z,peterjc123,False,3,0,2
17706,2019-03-06T05:01:09Z,peterjc123,False,2,0,1
17705,2019-03-06T04:04:10Z,ssnl,False,2,0,1
17702,2019-03-06T02:35:31Z,wanchaol,False,3,0,2
17700,2019-03-06T00:10:50Z,csummersea,False,0,0,0
17698,2019-03-05T22:18:38Z,lara-hdr,False,3,3,2
17696,2019-03-05T21:21:30Z,spandantiwari,False,2,1,1
17695,2019-03-05T20:47:17Z,eellison,False,2,0,0
17694,2019-03-05T20:31:24Z,duc0,False,1,0,1
17693,2019-03-05T20:17:04Z,duc0,False,0,0,0
17692,2019-03-05T20:01:34Z,bwasti,False,0,0,0
17691,2019-03-05T19:56:09Z,ailzhang,False,2,0,1
17690,2019-03-05T19:47:05Z,patmellon,False,3,2,1
17689,2019-03-05T18:50:05Z,emankov,False,1,0,0
17687,2019-03-05T17:59:55Z,eellison,False,2,0,1
17686,2019-03-05T16:45:57Z,iotamudelta,False,2,0,1
17685,2019-03-05T16:38:51Z,iotamudelta,False,2,0,1
17684,2019-03-05T16:05:10Z,jspark1105,False,0,0,0
17681,2019-03-05T12:43:23Z,SkafteNicki,False,3,1,2
17679,2019-03-05T10:30:22Z,Stonesjtu,False,5,5,1
17676,2019-03-05T07:35:24Z,houseroad,False,1,0,1
17675,2019-03-05T02:40:11Z,peterjc123,False,2,0,1
17674,2019-03-05T01:02:09Z,soumith,False,1,0,0
17673,2019-03-05T00:36:06Z,smessmer,False,0,0,0
17672,2019-03-04T23:53:52Z,houseroad,False,0,0,0
17671,2019-03-04T23:38:29Z,frenchtoasters,False,0,0,0
17670,2019-03-04T23:29:23Z,xiaomengy,False,0,0,0
17668,2019-03-04T22:42:02Z,mrmiywj,False,2,0,1
17667,2019-03-04T22:32:50Z,jjsjann123,False,3,3,1
17665,2019-03-04T20:46:17Z,jamesr66a,False,5,11,0
17664,2019-03-04T20:22:22Z,pjh5,False,0,0,0
17661,2019-03-04T18:45:12Z,dlibenzi,False,1,0,0
17660,2019-03-04T18:37:29Z,smessmer,False,0,0,0
17659,2019-03-04T18:31:42Z,smessmer,False,1,0,1
17653,2019-03-04T11:52:22Z,youkaichao,False,2,0,1
17651,2019-03-04T05:10:58Z,bhushan23,False,5,0,4
17649,2019-03-03T23:21:26Z,bhushan23,False,2,0,1
17648,2019-03-03T22:40:13Z,ReyhaneAskari,False,0,0,0
17647,2019-03-03T22:11:21Z,gokul-uf,False,1,1,0
17645,2019-03-03T13:46:17Z,bhushan23,False,2,0,1
17642,2019-03-03T04:14:58Z,jrichterpowell,False,2,0,1
17641,2019-03-03T02:26:03Z,wkcn,False,2,0,1
17640,2019-03-02T22:14:39Z,pritamdamania87,False,1,0,1
17638,2019-03-02T20:04:28Z,cpuhrsch,False,2,1,1
17637,2019-03-02T17:33:30Z,t-vi,False,3,0,2
17636,2019-03-02T16:48:21Z,bryanhe,False,3,2,1
17631,2019-03-02T02:23:20Z,cpuhrsch,False,2,0,1
17629,2019-03-02T01:17:09Z,cpuhrsch,False,2,0,1
17628,2019-03-02T00:45:51Z,suo,False,2,3,1
17627,2019-03-01T23:25:18Z,Roulbac,False,1,0,0
17626,2019-03-01T22:30:59Z,smessmer,False,0,0,0
17625,2019-03-01T22:27:58Z,smessmer,False,0,0,0
17624,2019-03-01T22:24:06Z,suo,False,1,0,1
17623,2019-03-01T20:02:37Z,ezyang,False,0,0,0
17622,2019-03-01T20:00:39Z,eellison,False,2,1,1
17620,2019-03-01T18:59:40Z,kostmo,False,0,0,0
17619,2019-03-01T18:27:55Z,amylittleyang,False,0,0,0
17618,2019-03-01T17:52:08Z,kazhang,False,1,0,1
17611,2019-03-01T07:52:28Z,wanchaol,False,2,1,1
17610,2019-03-01T07:49:36Z,t-vi,False,2,0,1
17608,2019-03-01T06:18:56Z,peterjc123,False,2,0,1
17607,2019-03-01T06:09:27Z,peterjc123,False,2,0,1
17605,2019-03-01T04:40:21Z,bddppq,False,2,0,1
17604,2019-03-01T04:32:22Z,xiaomengy,False,1,0,1
17603,2019-03-01T02:57:11Z,li-roy,False,1,12,0
17602,2019-03-01T01:37:59Z,li-roy,False,2,0,1
17601,2019-03-01T01:21:51Z,li-roy,False,1,4,1
17600,2019-03-01T01:12:48Z,eellison,False,0,0,0
17599,2019-03-01T01:07:41Z,smessmer,False,1,0,1
17598,2019-03-01T01:01:15Z,jithunnair-amd,False,2,0,1
17597,2019-03-01T00:41:00Z,driazati,False,0,0,0
17596,2019-02-28T23:14:04Z,smessmer,False,2,4,1
17595,2019-02-28T21:29:42Z,smessmer,False,0,0,0
17594,2019-02-28T20:58:41Z,suo,False,1,0,1
17593,2019-02-28T20:49:22Z,ssnl,False,3,2,1
17592,2019-02-28T20:36:01Z,mdschatz,False,3,1,1
17591,2019-02-28T20:20:19Z,izdeby,False,3,0,2
17590,2019-02-28T19:56:30Z,ezyang,False,0,0,0
17589,2019-02-28T19:54:40Z,ezyang,False,0,0,0
17588,2019-02-28T19:50:42Z,ezyang,False,0,0,0
17587,2019-02-28T19:50:21Z,driazati,False,2,0,1
17586,2019-02-28T19:48:20Z,ezyang,False,0,0,0
17585,2019-02-28T18:51:31Z,suo,False,2,4,1
17582,2019-02-28T18:24:56Z,ifedan,False,3,30,0
17581,2019-02-28T17:58:02Z,eellison,False,4,23,1
17580,2019-02-28T17:31:21Z,zou3519,False,1,1,1
17579,2019-02-28T16:06:52Z,smessmer,False,0,0,0
17578,2019-02-28T16:00:14Z,VitalyFedyunin,False,1,0,0
17576,2019-02-28T15:16:03Z,zou3519,False,3,0,1
17570,2019-02-28T10:32:52Z,musikisomorphie,False,0,0,0
17567,2019-02-28T05:17:23Z,peterjc123,False,2,0,1
17565,2019-02-28T04:28:44Z,umanwizard,False,4,5,2
17564,2019-02-28T04:21:14Z,dzhulgakov,False,2,0,0
17563,2019-02-28T03:24:15Z,gemfield,False,2,0,1
17562,2019-02-28T02:22:20Z,smessmer,False,1,0,1
17561,2019-02-28T02:22:13Z,smessmer,False,1,0,1
17559,2019-02-28T00:59:15Z,dlibenzi,False,2,0,3
17557,2019-02-27T23:23:38Z,zdevito,False,2,0,1
17555,2019-02-27T21:00:18Z,iotamudelta,False,1,0,0
17552,2019-02-27T20:06:08Z,yf225,False,6,30,2
17551,2019-02-27T19:55:33Z,houseroad,False,5,7,2
17550,2019-02-27T19:35:05Z,lara-hdr,False,2,0,2
17549,2019-02-27T19:20:26Z,olittle,False,0,0,0
17548,2019-02-27T18:35:45Z,hyuen,False,0,0,0
17545,2019-02-27T17:07:40Z,kimishpatel,False,0,0,0
17544,2019-02-27T16:21:21Z,t-vi,False,3,4,1
17540,2019-02-27T08:29:59Z,gqchen,False,1,0,0
17539,2019-02-27T08:07:35Z,xiaomengy,False,1,0,1
17536,2019-02-27T03:19:00Z,izdeby,False,4,4,1
17535,2019-02-27T02:51:53Z,bhushan23,False,4,6,1
17533,2019-02-27T01:52:34Z,wanchaol,False,3,4,1
17530,2019-02-27T01:37:13Z,li-roy,False,1,0,1
17529,2019-02-27T01:37:04Z,li-roy,False,1,0,1
17528,2019-02-27T00:59:15Z,suo,False,1,0,1
17527,2019-02-27T00:58:55Z,li-roy,False,2,9,1
17526,2019-02-27T00:55:05Z,suo,False,0,0,0
17524,2019-02-27T00:22:18Z,ilia-cher,False,0,0,0
17523,2019-02-27T00:11:53Z,ailzhang,False,4,13,1
17522,2019-02-26T23:56:31Z,smessmer,False,1,0,1
17521,2019-02-26T23:39:10Z,hysts,False,2,0,1
17518,2019-02-26T22:28:07Z,eellison,False,2,3,1
17517,2019-02-26T22:25:20Z,wanchaol,False,0,0,0
17516,2019-02-26T22:21:46Z,pjh5,False,3,2,1
17515,2019-02-26T22:15:05Z,li-roy,False,1,0,1
17513,2019-02-26T21:25:48Z,li-roy,False,1,5,0
17512,2019-02-26T21:07:26Z,VitalyFedyunin,False,5,8,0
17511,2019-02-26T20:37:33Z,suo,False,2,4,1
17510,2019-02-26T19:38:03Z,ezyang,False,0,0,0
17509,2019-02-26T19:37:58Z,ezyang,False,0,0,0
17508,2019-02-26T19:35:11Z,ezyang,False,0,0,0
17507,2019-02-26T19:35:03Z,ezyang,False,0,0,0
17505,2019-02-26T18:27:21Z,brianjo,False,3,0,2
17503,2019-02-26T17:00:20Z,mfuntowicz,False,4,2,1
17498,2019-02-26T08:09:41Z,liangdzou,False,2,0,1
17497,2019-02-26T08:07:31Z,houseroad,False,0,0,0
17496,2019-02-26T07:36:47Z,jspark1105,False,0,0,0
17494,2019-02-26T05:41:25Z,peterjc123,False,2,0,1
17491,2019-02-26T02:06:30Z,smessmer,False,2,3,1
17490,2019-02-26T02:05:48Z,xiaomengy,False,0,0,0
17488,2019-02-26T01:25:39Z,neerajprad,False,3,1,1
17487,2019-02-26T01:10:30Z,kostmo,False,2,2,0
17486,2019-02-26T00:37:43Z,eellison,False,2,0,1
17485,2019-02-26T00:31:54Z,kostmo,False,3,2,2
17482,2019-02-25T23:05:40Z,dzhulgakov,False,0,0,0
17481,2019-02-25T22:02:11Z,smessmer,False,0,0,0
17480,2019-02-25T21:37:23Z,suo,False,1,0,1
17478,2019-02-25T21:06:21Z,zrphercule,False,0,0,0
17477,2019-02-25T20:22:41Z,houseroad,False,2,0,1
17476,2019-02-25T18:33:23Z,suo,False,3,0,1
17475,2019-02-25T18:27:12Z,emankov,False,2,30,0
17474,2019-02-25T17:44:16Z,yf225,False,2,0,1
17473,2019-02-25T17:38:52Z,iotamudelta,False,3,0,1
17472,2019-02-25T17:35:27Z,iotamudelta,False,3,0,1
17471,2019-02-25T17:30:01Z,eellison,False,3,2,1
17470,2019-02-25T17:11:23Z,ailzhang,False,2,0,1
17469,2019-02-25T15:45:45Z,ezyang,False,2,1,1
17468,2019-02-25T15:10:01Z,dnbaker,False,3,4,0
17467,2019-02-25T13:24:53Z,krishnakalyan3,False,2,0,1
17464,2019-02-25T08:10:54Z,gujinghui,False,0,0,0
17462,2019-02-25T07:41:31Z,bhushan23,False,2,0,2
17461,2019-02-25T07:37:32Z,ahhegazy,False,0,0,0
17460,2019-02-25T06:50:57Z,houseroad,False,0,0,0
17456,2019-02-25T01:20:29Z,jspark1105,False,0,0,0
17454,2019-02-24T22:22:57Z,suo,False,2,0,1
17453,2019-02-24T21:08:48Z,suo,False,2,0,1
17452,2019-02-24T20:41:25Z,suo,False,2,0,1
17450,2019-02-24T20:04:22Z,suo,False,2,0,1
17447,2019-02-24T17:09:18Z,dai-dao,False,2,2,0
17446,2019-02-24T10:44:19Z,TheCodez,False,6,7,2
17444,2019-02-24T08:54:33Z,t-vi,False,0,0,0
17443,2019-02-24T07:56:11Z,musikisomorphie,False,3,0,1
17442,2019-02-24T07:45:50Z,musikisomorphie,False,0,0,0
17440,2019-02-24T06:58:54Z,musikisomorphie,False,0,0,0
17439,2019-02-24T04:50:23Z,mrshenli,False,2,0,1
17436,2019-02-23T22:23:33Z,bhushan23,False,4,18,2
17435,2019-02-23T18:58:32Z,vishwakftw,False,0,0,0
17434,2019-02-23T17:47:24Z,t-vi,False,2,0,1
17432,2019-02-23T08:23:19Z,krishnakalyan3,False,2,0,1
17430,2019-02-23T06:33:50Z,houseroad,False,2,0,1
17428,2019-02-23T02:23:48Z,jjsjann123,False,5,29,1
17427,2019-02-23T00:45:42Z,kostmo,False,2,9,1
17424,2019-02-22T23:55:08Z,eellison,False,5,3,2
17423,2019-02-22T23:47:20Z,driazati,False,5,30,1
17421,2019-02-22T22:48:46Z,vfdev-5,False,1,0,0
17420,2019-02-22T22:43:31Z,spandantiwari,False,3,6,1
17419,2019-02-22T21:51:43Z,houseroad,False,2,0,1
17418,2019-02-22T21:42:28Z,jspark1105,False,0,0,0
17417,2019-02-22T21:39:00Z,jspark1105,False,0,0,0
17416,2019-02-22T21:33:09Z,bddppq,False,2,0,1
17414,2019-02-22T21:18:05Z,eellison,False,4,7,1
17412,2019-02-22T20:35:58Z,lara-hdr,False,3,7,1
17411,2019-02-22T20:03:45Z,houseroad,False,0,0,0
17410,2019-02-22T18:57:40Z,houseroad,False,3,0,2
17409,2019-02-22T18:40:47Z,jaliyae,False,3,0,2
17408,2019-02-22T17:55:14Z,skrah,False,2,0,1
17407,2019-02-22T17:43:23Z,jspark1105,False,0,0,0
17406,2019-02-22T17:36:24Z,gchanan,False,3,7,1
17405,2019-02-22T17:04:12Z,ezyang,False,0,0,0
17404,2019-02-22T17:04:08Z,ezyang,False,0,0,0
17402,2019-02-22T16:24:53Z,skrah,False,1,0,0
17401,2019-02-22T16:22:24Z,ezyang,False,0,0,0
17400,2019-02-22T16:11:44Z,mayuri95,False,0,0,0
17396,2019-02-22T14:23:05Z,HRK44,False,3,2,0
17393,2019-02-22T09:21:08Z,gemfield,False,1,0,0
17392,2019-02-22T08:54:05Z,gemfield,False,0,0,0
17391,2019-02-22T08:18:23Z,jspark1105,False,0,0,0
17390,2019-02-22T05:34:45Z,vishwakftw,False,2,0,1
17388,2019-02-22T03:04:15Z,ezyang,False,0,0,0
17387,2019-02-22T01:48:42Z,cpuhrsch,False,2,0,1
17386,2019-02-22T01:41:55Z,cpuhrsch,False,4,8,2
17385,2019-02-22T01:26:50Z,cpuhrsch,False,4,30,0
17384,2019-02-22T00:29:15Z,ilia-cher,False,0,0,0
17383,2019-02-22T00:18:14Z,eellison,False,3,8,1
17382,2019-02-22T00:13:00Z,lara-hdr,False,2,0,1
17381,2019-02-22T00:11:25Z,pjh5,False,3,3,1
17380,2019-02-21T23:49:20Z,maximegregoire,False,2,2,0
17379,2019-02-21T23:45:35Z,gchanan,False,2,0,1
17378,2019-02-21T23:41:51Z,ZolotukhinM,False,3,2,1
17376,2019-02-21T23:09:49Z,izdeby,False,4,30,0
17375,2019-02-21T22:06:30Z,yinghai,False,0,0,0
17373,2019-02-21T21:43:28Z,gchanan,False,1,0,0
17372,2019-02-21T21:09:54Z,ZolotukhinM,False,2,0,1
17371,2019-02-21T20:55:46Z,yf225,False,2,0,1
17370,2019-02-21T20:46:39Z,izdeby,False,2,0,1
17367,2019-02-21T19:53:30Z,iotamudelta,False,2,1,1
17366,2019-02-21T19:46:14Z,soumith,False,2,0,1
17365,2019-02-21T19:34:08Z,acburigo,False,2,0,1
17363,2019-02-21T18:18:43Z,ssnl,False,3,2,1
17361,2019-02-21T18:14:47Z,asuhan,False,4,2,1
17360,2019-02-21T17:53:53Z,acburigo,False,1,0,0
17358,2019-02-21T17:17:39Z,vishwakftw,False,3,3,1
17353,2019-02-21T15:04:06Z,ezyang,False,0,0,0
17352,2019-02-21T14:47:21Z,soumith,False,1,0,0
17351,2019-02-21T12:52:18Z,ZhuBaohe,False,1,0,0
17348,2019-02-21T09:26:23Z,vishwakftw,False,4,6,1
17344,2019-02-21T06:43:26Z,kostmo,False,0,0,0
17343,2019-02-21T06:05:16Z,chandlerzuo,False,0,0,0
17341,2019-02-21T03:58:58Z,peterjc123,False,2,0,1
17340,2019-02-21T01:55:49Z,cpuhrsch,False,2,0,1
17339,2019-02-21T01:45:11Z,zdevito,False,2,0,1
17338,2019-02-21T01:41:02Z,ezyang,False,1,0,1
17337,2019-02-21T01:39:49Z,soumith,False,4,2,1
17333,2019-02-21T01:27:49Z,soumith,False,1,0,0
17331,2019-02-21T01:15:55Z,bddppq,False,1,0,0
17330,2019-02-21T01:09:59Z,ngimel,False,3,6,1
17329,2019-02-21T01:08:26Z,bddppq,False,1,0,0
17328,2019-02-21T00:55:47Z,soumith,False,3,1,1
